device_id, network, event_time
LW46HH313D,ID,2013-08-22 15:44:03
VL98QB737B,MTV2,2013-08-22 02:19:17
GU59YU714B,CC,2013-08-23 16:31:45
JJ93LK283X,TBS,2013-08-22 16:11:39
RQ99MJ132Q,ABC,2013-08-23 06:08:16
MV18QF313P,SHO2,2013-08-22 20:40:12
MV18QF313P,STARZ,2013-08-23 20:54:50
JD82IO819A,TBS,2013-08-21 20:19:00
QX12AK828P,MTV2,2013-08-22 00:29:36
IP39JT937D,SHO,2013-08-23 07:38:36
XW28NO130P,NBC,2013-08-21 22:02:42
ZY37BO869I,STARZ,2013-08-22 12:29:36
QJ95BT650A,FOX,2013-08-21 15:03:58
XW28NO130P,CW,2013-08-23 15:15:05
SC53DW780O,CC,2013-08-23 11:37:26
RL78CX933A,ID,2013-08-23 02:35:31
KQ75EH640E,EPIX,2013-08-22 19:27:11
HA82YE492W,HBO,2013-08-23 11:03:36
FU38RN552M,NATGEO,2013-08-22 21:38:01
EO66MP536A,MTV,2013-08-23 11:20:01
BP35PH479O,E!,2013-08-22 07:49:30
QX12AK828P,AMC,2013-08-23 09:51:48
BA20VY674I,CW,2013-08-22 10:36:42
GU33KP537X,BRAVO,2013-08-23 15:41:38
LI12KG731F,FOX,2013-08-23 09:58:29
SS94UE211G,FOX,2013-08-23 12:47:16
FG62RN976F,HISTORY,2013-08-22 19:33:56
GU33KP537X,ID,2013-08-23 13:18:41
EC16OR399W,E!,2013-08-23 03:58:08
LW46HH313D,FX,2013-08-23 23:50:51
HA82YE492W,SHO2,2013-08-21 21:43:20
XL43IP349Y,SCIENCE,2013-08-22 09:55:25
IB49LB739J,NATGEO,2013-08-21 05:28:47
DI69LH573S,NBC,2013-08-22 10:22:53
VY20IU522F,MTV2,2013-08-23 02:52:18
QF28SG665A,BRAVO,2013-08-22 20:28:07
MV18QF313P,CW,2013-08-22 18:34:04
HA82YE492W,STARZ,2013-08-22 13:32:28
PH58VN590O,ABC,2013-08-23 09:37:37
SV34XA818Q,BIO,2013-08-22 01:49:17
LY55UW624Q,EPIX,2013-08-23 08:55:44
UT30TK841J,AMC,2013-08-21 12:45:00
LM24VN835H,MTV2,2013-08-23 01:46:46
NH27CD775Q,HBO2,2013-08-23 11:11:12
BB70GV147R,MTV2,2013-08-23 18:39:44
XV59JB488V,E!,2013-08-22 18:05:59
IV86ZY537Q,TBS,2013-08-21 23:39:36
TJ65CX118O,BRAVO,2013-08-21 00:50:58
WJ42KK490U,SCIENCE,2013-08-22 18:29:29
WP12SJ925U,FX,2013-08-22 03:51:41
LM24VN835H,SHO,2013-08-23 23:57:39
BD46AI294A,FX,2013-08-22 03:39:11
UT30TK841J,CC,2013-08-22 13:43:43
RX83NQ045B,CC,2013-08-22 12:48:50
MU63ZY723V,HISTORY,2013-08-22 11:34:31
WP12SJ925U,VH1,2013-08-22 18:54:58
RQ95KT885T,DISCOVERY,2013-08-23 22:29:20
QJ95BT650A,BRAVO,2013-08-22 22:08:52
IU33EQ237K,E!,2013-08-23 22:18:03
VV27BK554M,SHO2,2013-08-22 11:28:21
OQ98AP763C,STARZ,2013-08-23 22:06:11
WP12SJ925U,MTV2,2013-08-21 22:09:45
IY12CO821X,SCIENCE,2013-08-21 07:25:44
LE13PF497K,EPIX,2013-08-23 02:37:23
JT89GZ932F,FOX,2013-08-23 05:30:30
NA30KW737V,HBOW,2013-08-21 17:36:52
OL26HK050O,E!,2013-08-21 06:14:08
VV27BK554M,DISCOVERY,2013-08-22 22:53:08
ND43IU942D,TBS,2013-08-23 00:59:22
NY39MF216L,E!,2013-08-21 00:03:40
TE64PG865F,VH1,2013-08-21 22:09:41
FU38RN552M,ID,2013-08-23 20:48:12
IU33EQ237K,SHO,2013-08-23 22:23:19
GP49GT942C,E!,2013-08-22 21:24:10
RE78PV566H,BRAVO,2013-08-22 00:45:01
LQ17YV650I,TBS,2013-08-21 09:08:20
BB70GV147R,VH1,2013-08-23 19:14:53
WP12SJ925U,HBOW,2013-08-22 14:33:23
IV86ZY537Q,NATGEO,2013-08-22 13:28:49
TE64PG865F,BRAVO,2013-08-22 20:18:44
UK95VA338W,CC,2013-08-21 23:45:39
EC16OR399W,ID,2013-08-23 18:42:13
BA20VY674I,CW,2013-08-23 03:56:40
QH19LK429H,TBS,2013-08-23 05:33:37
CE49AB174W,HBO2,2013-08-23 20:50:56
BD46AI294A,STARZ,2013-08-23 21:28:16
SV34XA818Q,SHO2,2013-08-21 05:26:46
WB36HV655W,VH1,2013-08-22 17:10:21
GU33KP537X,BRAVO,2013-08-23 18:02:54
PJ27EL548A,ID,2013-08-21 00:40:35
ND43IU942D,FOX,2013-08-23 18:31:28
FS95NN529B,ID,2013-08-21 05:30:10
IA53NW574S,HISTORY,2013-08-23 09:14:56
IU33EQ237K,FX,2013-08-21 19:36:17
LI12KG731F,FX,2013-08-22 16:17:40
IP39JT937D,CW,2013-08-21 07:58:01
VY20IU522F,SCIENCE,2013-08-21 11:10:40
BD46AI294A,ABC,2013-08-21 00:08:48
LM24VN835H,DISCOVERY,2013-08-22 07:34:40
VV71IG071M,ABC,2013-08-21 05:00:54
OQ98AP763C,EPIX,2013-08-21 12:27:03
YV93QS191N,ID,2013-08-23 14:42:30
RE78PV566H,SHO,2013-08-21 05:54:28
IV86ZY537Q,HBO,2013-08-21 17:25:23
BP35PH479O,ABC,2013-08-21 21:06:14
RX83NQ045B,HBO2,2013-08-22 09:52:53
UH12DO049K,CW,2013-08-21 03:32:57
FS95NN529B,HISTORY,2013-08-22 16:57:35
TJ65CX118O,MTV2,2013-08-23 19:35:14
GU59YU714B,TBS,2013-08-21 10:33:51
HA82YE492W,EPIX,2013-08-22 03:06:21
QJ95BT650A,FOX,2013-08-21 22:41:28
PJ27EL548A,BRAVO,2013-08-22 18:47:22
QI44LN564O,BRAVO,2013-08-21 18:13:03
LY55UW624Q,AMC,2013-08-21 19:57:40
RL78CX933A,NBC,2013-08-23 11:08:36
KA66SL055O,EPIX,2013-08-23 14:41:39
FG62RN976F,SCIENCE,2013-08-21 13:39:04
JD82IO819A,CW,2013-08-22 11:39:46
EP91BB677M,SHO,2013-08-23 22:13:56
BB70GV147R,HBO2,2013-08-21 17:09:45
XV59JB488V,CC,2013-08-21 09:16:49
VY20IU522F,HBO,2013-08-21 19:16:50
PH58VN590O,DISCOVERY,2013-08-22 09:14:30
PJ27EL548A,BIO,2013-08-22 07:22:17
LM24VN835H,MTV2,2013-08-23 08:18:55
IB49LB739J,EPIX,2013-08-22 10:20:41
NA30KW737V,FX,2013-08-22 17:05:42
UK95VA338W,TBS,2013-08-22 22:15:53
JJ93LK283X,BIO,2013-08-23 05:13:17
GE95BW891Q,CC,2013-08-21 19:15:28
WB36HV655W,NBC,2013-08-21 10:40:27
MV18QF313P,CC,2013-08-22 12:11:37
FF49XB489F,HBO2,2013-08-21 15:21:42
GP49GT942C,ABC,2013-08-22 08:32:56
VV27BK554M,HBOW,2013-08-21 03:51:07
TJ65CX118O,SHO,2013-08-23 12:06:11
RE78PV566H,SHO,2013-08-21 15:13:15
OL26HK050O,HISTORY,2013-08-23 20:38:36
VV27BK554M,EPIX,2013-08-23 08:46:54
SS94UE211G,SHO,2013-08-21 11:01:11
GU33KP537X,FOX,2013-08-23 06:40:01
LY55UW624Q,ID,2013-08-21 19:58:10
VL98QB737B,FOX,2013-08-23 03:56:35
LY55UW624Q,DISCOVERY,2013-08-22 20:51:54
LM24VN835H,DISCOVERY,2013-08-23 20:55:11
FG62RN976F,STARZ,2013-08-22 11:47:49
GE95BW891Q,HBOW,2013-08-23 09:02:38
QH19LK429H,TBS,2013-08-22 03:43:50
KQ75EH640E,HBO2,2013-08-23 03:40:41
BA20VY674I,HBO2,2013-08-23 08:53:28
EC16OR399W,SCIENCE,2013-08-21 16:13:34
RX83NQ045B,E!,2013-08-22 14:54:54
TE64PG865F,CC,2013-08-22 16:11:28
SC53DW780O,SCIENCE,2013-08-21 22:21:08
BD46AI294A,HBO2,2013-08-23 12:41:26
LE13PF497K,BRAVO,2013-08-23 21:06:52
TJ65CX118O,HBO2,2013-08-21 16:53:01
VY20IU522F,FOX,2013-08-23 12:10:59
HA82YE492W,SHO2,2013-08-21 19:29:46
VY20IU522F,ABC,2013-08-22 16:39:01
JD82IO819A,DISCOVERY,2013-08-22 14:24:27
UT97ZW028O,MTV2,2013-08-22 07:44:32
BQ10WW667L,HBO2,2013-08-22 00:19:26
LE13PF497K,CW,2013-08-21 11:51:49
WB36HV655W,NBC,2013-08-23 16:24:02
PH58VN590O,HISTORY,2013-08-22 03:20:36
FG62RN976F,ABC,2013-08-22 22:08:31
MA10HN064W,FX,2013-08-22 09:26:50
MY84LR392A,MTV,2013-08-22 05:34:33
SC86QY057D,CW,2013-08-21 08:28:15
BP35PH479O,SHO,2013-08-21 21:01:22
IW35FE265X,STARZ,2013-08-22 17:20:51
IU33EQ237K,E!,2013-08-22 23:54:25
IB49LB739J,HISTORY,2013-08-22 02:23:39
VY20IU522F,TBS,2013-08-21 23:40:07
QH19LK429H,CW,2013-08-23 00:32:45
GP49GT942C,HBO,2013-08-23 10:19:55
HQ79VQ736Z,HBO2,2013-08-21 15:49:27
NY16UL746T,ABC,2013-08-22 02:40:17
GP49GT942C,SHO,2013-08-22 04:13:22
QX12AK828P,HBOW,2013-08-21 07:27:13
GE84MG980E,HISTORY,2013-08-23 23:45:42
GU59YU714B,AMC,2013-08-21 23:45:30
SC86QY057D,SHO,2013-08-22 16:56:54
BB70GV147R,DISCOVERY,2013-08-22 17:16:14
XL43IP349Y,SHO2,2013-08-21 15:46:31
HQ79VQ736Z,EPIX,2013-08-22 18:03:29
LW46HH313D,EPIX,2013-08-22 19:55:10
RE78PV566H,SCIENCE,2013-08-21 14:42:47
PH58VN590O,SHO2,2013-08-21 04:07:16
GU59YU714B,SHO2,2013-08-23 20:50:26
GE84MG980E,MTV,2013-08-21 03:22:13
UH12DO049K,HISTORY,2013-08-23 18:14:26
NH27CD775Q,HISTORY,2013-08-23 10:55:40
OQ98AP763C,NBC,2013-08-23 18:51:24
MU63ZY723V,SCIENCE,2013-08-21 20:26:34
LE13PF497K,STARZ,2013-08-23 08:50:16
SC53DW780O,SHO,2013-08-22 01:04:46
MA10HN064W,NBC,2013-08-22 16:41:15
SC86QY057D,SHO,2013-08-22 01:12:56
DR48GG267O,E!,2013-08-23 11:30:18
NH27CD775Q,AMC,2013-08-23 14:53:14
IB49LB739J,BIO,2013-08-21 10:08:46
IP39JT937D,HISTORY,2013-08-22 18:36:18
EN90GM439E,MTV,2013-08-22 00:26:32
HZ63CE590Q,VH1,2013-08-23 10:54:23
QH19LK429H,HISTORY,2013-08-23 05:37:15
XW28NO130P,ABC,2013-08-21 16:44:52
LQ17YV650I,AMC,2013-08-22 15:33:45
DI69LH573S,SHO2,2013-08-22 22:12:46
QI44LN564O,BRAVO,2013-08-21 09:25:28
SV77TY755G,NATGEO,2013-08-21 23:11:49
UT97ZW028O,STARZ,2013-08-23 00:04:49
CW47QZ635H,FX,2013-08-21 21:36:57
PT75OL582S,FX,2013-08-22 07:59:42
BB70GV147R,BRAVO,2013-08-21 03:34:38
MV18QF313P,FOX,2013-08-23 07:04:09
LY55UW624Q,ID,2013-08-21 23:53:33
BP35PH479O,FOX,2013-08-21 14:15:57
IP39JT937D,CC,2013-08-21 01:45:18
MA10HN064W,TBS,2013-08-21 22:14:49
LM24VN835H,MTV,2013-08-22 17:08:34
WP12SJ925U,E!,2013-08-23 20:22:09
BD46AI294A,HBO2,2013-08-22 21:56:33
DI69LH573S,SHO2,2013-08-22 12:59:11
MA58OI386W,BRAVO,2013-08-22 05:51:27
XC96QH527U,SCIENCE,2013-08-22 08:48:39
NY16UL746T,ID,2013-08-21 23:29:01
RL78CX933A,CC,2013-08-22 07:44:52
KQ75EH640E,E!,2013-08-22 12:19:58
RQ99MJ132Q,CC,2013-08-22 08:42:11
KA66SL055O,ABC,2013-08-23 03:12:09
EO66MP536A,DISCOVERY,2013-08-22 05:10:06
FS95NN529B,EPIX,2013-08-23 11:20:49
YV93QS191N,NBC,2013-08-23 03:47:07
DI69LH573S,MTV,2013-08-22 18:08:52
NA30KW737V,HISTORY,2013-08-22 17:59:36
SV77TY755G,AMC,2013-08-22 01:12:46
CE49AB174W,BIO,2013-08-23 16:48:46
IP39JT937D,STARZ,2013-08-23 12:15:09
GE95BW891Q,EPIX,2013-08-23 23:58:58
EC16OR399W,FX,2013-08-21 11:46:36
MA10HN064W,HBO2,2013-08-23 10:48:27
SC86QY057D,FX,2013-08-23 20:20:49
WB36HV655W,STARZ,2013-08-23 16:15:56
HZ63CE590Q,HBO,2013-08-23 03:50:11
BP35PH479O,AMC,2013-08-23 17:02:40
QJ95BT650A,HISTORY,2013-08-23 22:37:50
IW35FE265X,VH1,2013-08-21 14:00:09
EO66MP536A,TBS,2013-08-22 17:23:48
VL98QB737B,FOX,2013-08-22 05:27:00
OL26HK050O,DISCOVERY,2013-08-21 08:00:41
FS95NN529B,TBS,2013-08-23 08:46:52
VF95VD517W,BIO,2013-08-21 10:15:49
BD46AI294A,BIO,2013-08-22 20:55:24
VL98QB737B,CW,2013-08-21 14:39:48
TJ65CX118O,BIO,2013-08-23 09:44:36
GU59YU714B,NATGEO,2013-08-23 15:35:57
BA20VY674I,ABC,2013-08-21 09:35:32
EN90GM439E,AMC,2013-08-21 13:41:30
ZY37BO869I,SHO,2013-08-23 09:51:26
NA30KW737V,STARZ,2013-08-21 22:53:13
KQ75EH640E,HISTORY,2013-08-21 20:04:29
HQ79VQ736Z,FX,2013-08-21 09:39:31
MV18QF313P,SHO2,2013-08-23 05:52:08
MA58OI386W,BRAVO,2013-08-21 15:06:44
OL26HK050O,STARZ,2013-08-22 23:55:00
LI12KG731F,STARZ,2013-08-21 17:00:36
FU38RN552M,BIO,2013-08-23 14:29:13
VV27BK554M,MTV2,2013-08-21 09:29:47
RQ95KT885T,EPIX,2013-08-23 17:55:16
LW46HH313D,HBOW,2013-08-23 17:49:06
SV77TY755G,MTV2,2013-08-22 05:33:57
BB70GV147R,FX,2013-08-22 18:57:54
GU33KP537X,SHO,2013-08-23 21:53:04
MV18QF313P,VH1,2013-08-23 12:17:30
IN68QL999Q,CW,2013-08-22 04:37:37
VL98QB737B,BRAVO,2013-08-21 01:36:16
LY55UW624Q,FX,2013-08-22 04:19:28
PT75OL582S,EPIX,2013-08-23 21:05:27
OQ98AP763C,EPIX,2013-08-21 02:44:22
FU38RN552M,TBS,2013-08-21 04:57:28
XL43IP349Y,HBO2,2013-08-22 16:48:01
PH58VN590O,NATGEO,2013-08-23 13:03:56
SV77TY755G,ABC,2013-08-22 14:09:51
XV59JB488V,HBO,2013-08-22 21:50:27
LY55UW624Q,NATGEO,2013-08-22 23:34:57
QH19LK429H,BRAVO,2013-08-21 11:23:21
FS95NN529B,ID,2013-08-22 10:26:49
WJ42KK490U,ABC,2013-08-22 00:18:28
NY39MF216L,SHO2,2013-08-21 20:55:26
LM24VN835H,SCIENCE,2013-08-22 22:15:32
TE64PG865F,ABC,2013-08-23 10:43:09
RQ95KT885T,SCIENCE,2013-08-22 03:31:06
IU33EQ237K,ABC,2013-08-23 07:55:36
UH12DO049K,SHO2,2013-08-22 09:33:07
RQ99MJ132Q,DISCOVERY,2013-08-23 17:07:53
BB70GV147R,STARZ,2013-08-23 07:26:58
LE13PF497K,AMC,2013-08-21 16:21:59
ND43IU942D,E!,2013-08-23 13:14:07
BQ10WW667L,SHO,2013-08-21 04:36:33
OQ98AP763C,HBO,2013-08-22 08:21:22
GK39DH564M,CW,2013-08-23 10:17:38
LW46HH313D,SHO,2013-08-23 19:25:40
LI12KG731F,VH1,2013-08-22 08:08:05
YV93QS191N,HBO,2013-08-22 18:55:00
RX83NQ045B,FX,2013-08-22 11:27:52
ND43IU942D,FX,2013-08-22 01:06:12
EN90GM439E,DISCOVERY,2013-08-22 23:56:36
SC53DW780O,HBO2,2013-08-22 05:09:36
SV34XA818Q,E!,2013-08-21 12:24:29
OL26HK050O,HBOW,2013-08-22 08:20:05
GE84MG980E,CC,2013-08-21 10:28:43
MY84LR392A,HBO,2013-08-23 13:50:12
GE95BW891Q,EPIX,2013-08-21 23:34:15
FS95NN529B,MTV2,2013-08-23 16:57:16
EC16OR399W,HBOW,2013-08-23 13:14:51
SS94UE211G,SHO2,2013-08-22 03:29:18
PJ27EL548A,NATGEO,2013-08-23 06:48:06
JJ93LK283X,NATGEO,2013-08-21 12:55:11
EP91BB677M,SHO,2013-08-21 21:12:56
XL43IP349Y,NATGEO,2013-08-23 00:13:35
ZY37BO869I,HBO,2013-08-23 20:25:01
NY39MF216L,EPIX,2013-08-23 03:52:29
RQ95KT885T,NATGEO,2013-08-21 14:40:02
HQ79VQ736Z,SHO2,2013-08-23 16:26:21
FG62RN976F,SHO,2013-08-23 17:54:22
ZY37BO869I,CW,2013-08-23 04:14:16
OL26HK050O,MTV2,2013-08-23 18:27:29
IY12CO821X,FOX,2013-08-23 04:02:40
UT97ZW028O,SHO,2013-08-21 06:57:54
GU59YU714B,STARZ,2013-08-22 16:19:55
GU33KP537X,NBC,2013-08-23 12:20:39
TJ65CX118O,BIO,2013-08-23 20:26:06
JT89GZ932F,DISCOVERY,2013-08-23 07:55:41
XS31CG256C,SHO,2013-08-22 01:22:46
SS94UE211G,ABC,2013-08-22 05:54:49
SV77TY755G,BIO,2013-08-21 21:47:21
VV27BK554M,HBO2,2013-08-22 23:20:30
KQ75EH640E,ID,2013-08-22 22:42:38
TE64PG865F,E!,2013-08-22 20:58:49
IN68QL999Q,SCIENCE,2013-08-21 03:27:50
KA66SL055O,NATGEO,2013-08-23 05:55:44
GK39DH564M,AMC,2013-08-23 23:04:32
YV93QS191N,MTV2,2013-08-23 22:44:12
LI12KG731F,FOX,2013-08-22 06:18:53
NH27CD775Q,CW,2013-08-21 14:15:45
LY55UW624Q,BIO,2013-08-21 17:35:35
BA20VY674I,SHO2,2013-08-21 17:16:28
GE95BW891Q,SCIENCE,2013-08-21 05:26:13
IW35FE265X,HBOW,2013-08-21 09:45:31
BP35PH479O,HBOW,2013-08-22 16:58:02
MA58OI386W,NBC,2013-08-21 15:19:29
LW46HH313D,ABC,2013-08-23 04:32:54
IW35FE265X,MTV2,2013-08-23 23:06:50
SV34XA818Q,HBOW,2013-08-21 04:42:56
IP39JT937D,DISCOVERY,2013-08-23 06:17:38
VY20IU522F,NBC,2013-08-22 19:27:03
ND43IU942D,VH1,2013-08-23 11:54:17
OH76FO298K,CW,2013-08-21 16:57:38
QJ95BT650A,SHO,2013-08-23 08:39:47
FU38RN552M,HBOW,2013-08-22 07:57:12
LY55UW624Q,FOX,2013-08-23 09:30:07
QX12AK828P,HBO,2013-08-23 22:32:16
LW46HH313D,MTV,2013-08-23 12:51:33
GU33KP537X,ID,2013-08-22 08:27:32
DR48GG267O,ID,2013-08-21 11:44:52
LE13PF497K,DISCOVERY,2013-08-21 02:11:45
LY55UW624Q,AMC,2013-08-23 14:29:02
IP39JT937D,EPIX,2013-08-22 21:27:12
VL98QB737B,ABC,2013-08-23 06:06:48
KA66SL055O,BRAVO,2013-08-22 05:36:01
DI69LH573S,HBOW,2013-08-21 07:04:30
NY16UL746T,NATGEO,2013-08-21 15:16:32
GU33KP537X,HBOW,2013-08-22 00:02:58
WJ42KK490U,EPIX,2013-08-21 13:04:04
BP35PH479O,ABC,2013-08-22 08:49:08
LI12KG731F,SHO2,2013-08-22 05:50:02
ND43IU942D,VH1,2013-08-23 16:13:12
IB49LB739J,ABC,2013-08-21 09:10:26
PT75OL582S,VH1,2013-08-22 22:58:19
WB36HV655W,DISCOVERY,2013-08-23 21:47:59
SV77TY755G,E!,2013-08-21 12:18:28
SS94UE211G,DISCOVERY,2013-08-22 05:49:46
FS95NN529B,NBC,2013-08-23 12:59:45
HQ79VQ736Z,BIO,2013-08-21 18:47:05
FU38RN552M,STARZ,2013-08-22 06:17:57
PH58VN590O,CW,2013-08-21 05:35:36
RQ99MJ132Q,SCIENCE,2013-08-23 16:42:51
CW47QZ635H,MTV2,2013-08-21 10:03:41
CE49AB174W,SHO2,2013-08-21 12:46:45
VY20IU522F,CW,2013-08-21 00:15:13
VF95VD517W,HISTORY,2013-08-22 09:38:15
XC96QH527U,SHO2,2013-08-22 20:45:42
QH19LK429H,NBC,2013-08-21 08:53:55
GU59YU714B,BIO,2013-08-22 01:19:20
SS94UE211G,CW,2013-08-22 09:51:14
XC96QH527U,EPIX,2013-08-23 22:05:15
ZY37BO869I,MTV2,2013-08-21 04:13:13
JJ93LK283X,CC,2013-08-23 02:15:20
FG62RN976F,STARZ,2013-08-23 23:30:29
MA10HN064W,E!,2013-08-22 12:08:43
FG62RN976F,CW,2013-08-22 15:37:22
FU38RN552M,TBS,2013-08-22 17:47:18
RX83NQ045B,MTV2,2013-08-22 02:04:32
VL98QB737B,MTV2,2013-08-21 20:09:54
DI69LH573S,SCIENCE,2013-08-23 19:50:17
IB49LB739J,MTV2,2013-08-22 08:58:09
XS31CG256C,MTV,2013-08-23 23:26:53
HA82YE492W,HBOW,2013-08-21 19:52:38
VV71IG071M,ABC,2013-08-21 18:04:14
OH76FO298K,HISTORY,2013-08-21 19:44:36
IB49LB739J,EPIX,2013-08-21 07:24:27
VV27BK554M,FOX,2013-08-21 14:04:43
FG62RN976F,DISCOVERY,2013-08-21 05:00:25
ZY37BO869I,NATGEO,2013-08-21 01:27:44
XW28NO130P,TBS,2013-08-21 01:41:17
LY55UW624Q,BRAVO,2013-08-21 13:56:26
XW28NO130P,SHO2,2013-08-22 06:14:23
VV71IG071M,STARZ,2013-08-21 07:55:57
IW35FE265X,SHO,2013-08-22 16:06:07
UK95VA338W,HISTORY,2013-08-23 01:25:40
PT75OL582S,MTV2,2013-08-21 22:05:45
EO66MP536A,HBO2,2013-08-23 01:13:48
LW46HH313D,HBO,2013-08-21 11:54:43
GU33KP537X,HBO,2013-08-23 07:51:18
PZ37UE517R,NBC,2013-08-21 16:56:32
NY39MF216L,HBO,2013-08-22 07:18:21
JT89GZ932F,NBC,2013-08-23 03:36:39
DR48GG267O,FX,2013-08-21 14:51:29
TJ65CX118O,SCIENCE,2013-08-22 02:32:12
SC86QY057D,CW,2013-08-22 08:39:02
VF95VD517W,ABC,2013-08-23 11:50:08
PT75OL582S,CW,2013-08-21 01:13:05
ZY37BO869I,DISCOVERY,2013-08-21 20:04:35
SC53DW780O,STARZ,2013-08-23 00:51:08
SV34XA818Q,MTV,2013-08-23 20:39:14
XL43IP349Y,STARZ,2013-08-22 18:35:24
SV77TY755G,NBC,2013-08-21 21:10:38
FF49XB489F,VH1,2013-08-23 23:27:05
LM24VN835H,ID,2013-08-23 05:29:16
OQ98AP763C,AMC,2013-08-23 18:42:33
VL98QB737B,CC,2013-08-22 20:00:49
PZ37UE517R,MTV,2013-08-21 16:09:56
EC16OR399W,SHO2,2013-08-23 00:08:10
QI44LN564O,NATGEO,2013-08-23 11:25:53
RE78PV566H,HBOW,2013-08-22 19:31:58
QF28SG665A,BIO,2013-08-23 05:42:33
VF95VD517W,SCIENCE,2013-08-21 06:06:44
XS31CG256C,NATGEO,2013-08-21 10:35:28
BA20VY674I,ID,2013-08-21 05:06:18
IW35FE265X,MTV2,2013-08-23 05:36:28
LY55UW624Q,HISTORY,2013-08-22 20:39:14
LM24VN835H,E!,2013-08-22 20:27:36
EN90GM439E,SCIENCE,2013-08-23 15:08:30
RX83NQ045B,SCIENCE,2013-08-21 20:12:13
LI12KG731F,MTV,2013-08-22 06:17:42
WP12SJ925U,CW,2013-08-22 01:55:46
ND43IU942D,CW,2013-08-21 16:42:07
VL98QB737B,MTV2,2013-08-21 12:06:45
DR48GG267O,NATGEO,2013-08-21 14:18:11
VY20IU522F,CC,2013-08-22 11:46:51
CE49AB174W,VH1,2013-08-21 17:51:17
XS31CG256C,ID,2013-08-21 17:38:25
PZ37UE517R,SHO,2013-08-23 10:24:45
BA20VY674I,HBOW,2013-08-22 14:25:46
RX83NQ045B,MTV2,2013-08-21 01:08:13
RQ99MJ132Q,EPIX,2013-08-23 02:41:55
RE78PV566H,ID,2013-08-21 09:09:56
MV18QF313P,ABC,2013-08-21 01:53:57
XC96QH527U,STARZ,2013-08-22 05:48:46
UH12DO049K,VH1,2013-08-22 04:55:33
QF28SG665A,HBO2,2013-08-21 07:35:30
LQ17YV650I,FX,2013-08-23 10:23:46
JT89GZ932F,DISCOVERY,2013-08-22 19:18:34
TJ65CX118O,HISTORY,2013-08-22 22:14:11
BB70GV147R,AMC,2013-08-21 13:15:50
OL26HK050O,MTV2,2013-08-21 00:39:13
WJ42KK490U,FX,2013-08-22 05:46:51
CE49AB174W,ID,2013-08-23 03:30:42
CE49AB174W,FX,2013-08-21 12:18:45
IY12CO821X,MTV,2013-08-22 02:25:33
UK95VA338W,EPIX,2013-08-22 14:19:32
RL78CX933A,AMC,2013-08-21 13:34:26
GP49GT942C,TBS,2013-08-21 14:58:30
HZ63CE590Q,NBC,2013-08-23 08:24:28
BB70GV147R,SHO,2013-08-21 11:55:31
ND43IU942D,FOX,2013-08-21 11:57:42
NH27CD775Q,ID,2013-08-22 23:59:57
UK95VA338W,E!,2013-08-21 10:19:02
NY39MF216L,VH1,2013-08-22 07:53:06
GK39DH564M,HISTORY,2013-08-21 00:59:46
QJ95BT650A,CW,2013-08-21 10:06:41
ND43IU942D,DISCOVERY,2013-08-22 03:21:15
MA58OI386W,MTV2,2013-08-21 06:31:03
GU33KP537X,DISCOVERY,2013-08-21 17:54:10
IP39JT937D,MTV,2013-08-22 20:08:25
GP49GT942C,HBO,2013-08-23 21:46:00
GP49GT942C,BIO,2013-08-21 03:21:38
EN90GM439E,CW,2013-08-23 20:43:24
FU38RN552M,CC,2013-08-23 03:36:29
VV27BK554M,STARZ,2013-08-21 01:49:29
RE78PV566H,DISCOVERY,2013-08-21 16:38:02
MY84LR392A,E!,2013-08-23 14:28:31
NY16UL746T,BRAVO,2013-08-21 09:25:38
IU33EQ237K,SCIENCE,2013-08-21 18:23:28
SC53DW780O,ID,2013-08-23 01:28:34
SV34XA818Q,AMC,2013-08-23 17:18:31
QF28SG665A,SHO,2013-08-22 08:03:18
VV71IG071M,E!,2013-08-23 04:32:57
IN68QL999Q,TBS,2013-08-22 20:15:48
MV18QF313P,STARZ,2013-08-23 11:57:39
HQ79VQ736Z,FOX,2013-08-21 13:28:54
IB49LB739J,MTV,2013-08-22 08:10:55
RQ95KT885T,NBC,2013-08-23 04:31:21
RQ95KT885T,HBO2,2013-08-22 22:49:51
JJ93LK283X,STARZ,2013-08-21 16:53:38
ND43IU942D,HBO2,2013-08-22 10:17:43
BD46AI294A,HBOW,2013-08-23 12:20:59
MU63ZY723V,VH1,2013-08-22 09:35:35
SV34XA818Q,ID,2013-08-23 03:10:02
JD82IO819A,SHO,2013-08-23 11:38:24
MY84LR392A,BRAVO,2013-08-23 21:02:21
IU33EQ237K,TBS,2013-08-23 12:23:13
IN68QL999Q,SHO2,2013-08-21 11:33:25
KA66SL055O,DISCOVERY,2013-08-21 08:35:34
QX12AK828P,E!,2013-08-21 12:19:51
NA30KW737V,AMC,2013-08-22 04:55:10
RQ99MJ132Q,E!,2013-08-21 04:13:08
QX12AK828P,HBOW,2013-08-23 10:05:59
UT30TK841J,TBS,2013-08-21 19:44:56
RQ99MJ132Q,BIO,2013-08-22 17:24:18
FG62RN976F,MTV,2013-08-22 11:01:53
XC96QH527U,ABC,2013-08-21 01:21:36
RX83NQ045B,BIO,2013-08-22 10:33:49
BA20VY674I,HISTORY,2013-08-22 12:54:49
IV86ZY537Q,MTV,2013-08-23 07:57:11
VV27BK554M,TBS,2013-08-23 23:05:49
LM24VN835H,SHO2,2013-08-22 23:23:41
